,Race,Age,Gender,Location,Year,Count,Population
11015,White,20–29,F,E1,2015,1026.0,7594.0
11016,White,20–29,F,G3,2010,951.0,6660.0
11017,White,20–29,F,G3,2011,1122.0,6671.0
11018,White,20–29,F,G3,2012,1186.0,6707.0
11019,White,20–29,F,G3,2013,1377.0,6866.0
11020,White,20–29,F,G3,2014,1175.0,6967.0
11021,White,20–29,F,G3,2015,1198.0,7066.0
11022,White,20–29,F,F1,2010,778.0,3967.0
11023,White,20–29,F,F1,2011,1138.0,4058.0
11024,White,20–29,F,F1,2012,1004.0,4047.0
11025,White,20–29,F,F1,2013,856.0,4090.0
11026,White,20–29,F,F1,2014,659.0,4199.0
11027,White,20–29,F,F1,2015,464.0,4240.0
11028,White,20–29,F,B6,2010,1238.0,18188.0
11029,White,20–29,F,B6,2011,1968.0,18270.0
11030,White,20–29,F,B6,2012,1909.0,18274.0
11031,White,20–29,F,B6,2013,1553.0,18638.0
11032,White,20–29,F,B6,2014,1242.0,19007.0
11033,White,20–29,F,B6,2015,1401.0,19237.0
11034,White,20–29,F,B5,2010,933.0,2987.0
11035,White,20–29,F,B5,2011,1235.0,3010.0
11036,White,20–29,F,B5,2012,1199.0,2992.0
11037,White,20–29,F,B5,2013,1022.0,2939.0
11038,White,20–29,F,B5,2014,1142.0,2924.0
11039,White,20–29,F,B5,2015,1142.0,2946.0
11040,White,20–29,F,A8,2010,827.0,2989.0
11041,White,20–29,F,A8,2011,746.0,3073.0
11042,White,20–29,F,A8,2012,911.0,3099.0
11043,White,20–29,F,A8,2013,828.0,3114.0
11044,White,20–29,F,A8,2014,871.0,3090.0
11045,White,20–29,F,A8,2015,788.0,3036.0
11046,White,20–29,F,G1,2010,959.0,3398.0
11047,White,20–29,F,G1,2011,922.0,3471.0
11048,White,20–29,F,G1,2012,883.0,3491.0
11049,White,20–29,F,G1,2013,824.0,3487.0
11050,White,20–29,F,G1,2014,991.0,3530.0
11051,White,20–29,F,G1,2015,853.0,3591.0
11052,White,20–29,F,G4,2010,883.0,14042.0
11053,White,20–29,F,G4,2011,727.0,14191.0
11054,White,20–29,F,G4,2012,873.0,14329.0
11055,White,20–29,F,G4,2013,1245.0,14464.0
11056,White,20–29,F,G4,2014,1489.0,14487.0
11057,White,20–29,F,G4,2015,1471.0,14582.0
11058,White,20–29,F,C1,2010,747.0,4062.0
11059,White,20–29,F,C1,2011,745.0,3966.0
11060,White,20–29,F,C1,2012,690.0,3898.0
11061,White,20–29,F,C1,2013,700.0,3827.0
11062,White,20–29,F,C1,2014,586.0,3907.0
11063,White,20–29,F,C1,2015,483.0,3937.0
11064,White,20–29,F,A7,2010,533.0,2191.0
11065,White,20–29,F,A7,2011,596.0,2198.0
11066,White,20–29,F,A7,2012,586.0,2205.0
11067,White,20–29,F,A7,2013,546.0,2166.0
11068,White,20–29,F,A7,2014,512.0,2150.0
11069,White,20–29,F,A7,2015,442.0,2140.0
11070,White,20–29,F,D5,2010,1052.0,7679.0
11071,White,20–29,F,D5,2011,759.0,7727.0
11072,White,20–29,F,D5,2012,1033.0,7703.0
11073,White,20–29,F,D5,2013,872.0,7538.0
11074,White,20–29,F,D5,2014,615.0,7554.0
11075,White,20–29,F,D5,2015,617.0,7530.0
11076,White,20–29,F,H2,2010,563.0,2497.0
11077,White,20–29,F,H2,2011,629.0,2495.0
11078,White,20–29,F,H2,2012,541.0,2535.0
11079,White,20–29,F,H2,2013,532.0,2541.0
11080,White,20–29,F,H2,2014,382.0,2544.0
11081,White,20–29,F,H2,2015,488.0,2551.0
11082,White,20–29,F,H3,2010,782.0,8346.0
11083,White,20–29,F,H3,2011,1139.0,8433.0
11084,White,20–29,F,H3,2012,1008.0,8608.0
11085,White,20–29,F,H3,2013,880.0,8904.0
11086,White,20–29,F,H3,2014,568.0,9269.0
11087,White,20–29,F,H3,2015,696.0,9647.0
11088,White,20–29,F,C7,2010,657.0,15006.0
11089,White,20–29,F,C7,2011,655.0,14562.0
11090,White,20–29,F,C7,2012,709.0,14171.0
11091,White,20–29,F,C7,2013,450.0,14234.0
11092,White,20–29,F,C7,2014,438.0,14468.0
11093,White,20–29,F,C7,2015,352.0,14370.0
11094,White,20–29,F,E6,2010,911.0,7832.0
11095,White,20–29,F,E6,2011,1091.0,7934.0
11096,White,20–29,F,E6,2012,954.0,8047.0
11097,White,20–29,F,E6,2013,803.0,8108.0
11098,White,20–29,F,E6,2014,800.0,8384.0
11099,White,20–29,F,E6,2015,728.0,8446.0
11100,White,20–29,F,C5,2010,541.0,3221.0
11101,White,20–29,F,C5,2011,608.0,3250.0
11102,White,20–29,F,C5,2012,415.0,3188.0
11103,White,20–29,F,C5,2013,412.0,3155.0
11104,White,20–29,F,C5,2014,288.0,3114.0
11105,White,20–29,F,C5,2015,284.0,3106.0
11106,White,20–29,F,B8,2010,1120.0,6152.0
11107,White,20–29,F,B8,2011,1480.0,6436.0
11108,White,20–29,F,B8,2012,1380.0,6384.0
11109,White,20–29,F,B8,2013,1330.0,6337.0
11110,White,20–29,F,B8,2014,1132.0,6338.0
11111,White,20–29,F,B8,2015,1136.0,6347.0
11112,White,20–29,F,E3,2010,1465.0,6243.0
11113,White,20–29,F,E3,2011,1651.0,6261.0
11114,White,20–29,F,E3,2012,959.0,6196.0
11115,White,20–29,F,E3,2013,772.0,6255.0
11116,White,20–29,F,E3,2014,688.0,6294.0
11117,White,20–29,F,E3,2015,933.0,6363.0
11118,White,20–29,F,F5,2010,2288.0,10713.0
11119,White,20–29,F,F5,2011,2075.0,10668.0
11120,White,20–29,F,F5,2012,1940.0,10806.0
11121,White,20–29,F,F5,2013,1981.0,10872.0
11122,White,20–29,F,F5,2014,1967.0,11021.0
11123,White,20–29,F,F5,2015,1715.0,11193.0
11124,White,20–29,F,E2,2010,808.0,3998.0
11125,White,20–29,F,E2,2011,764.0,3959.0
11126,White,20–29,F,E2,2012,464.0,3960.0
11127,White,20–29,F,E2,2013,512.0,3940.0
11128,White,20–29,F,E2,2014,638.0,3999.0
11129,White,20–29,F,E2,2015,776.0,4003.0
11130,White,20–29,F,C4,2010,616.0,3588.0
11131,White,20–29,F,C4,2011,810.0,3568.0
11132,White,20–29,F,C4,2012,719.0,3499.0
11133,White,20–29,F,C4,2013,532.0,3578.0
11134,White,20–29,F,C4,2014,409.0,3628.0
11135,White,20–29,F,C4,2015,546.0,3669.0
11136,White,20–29,F,C6,2010,1410.0,7301.0
11137,White,20–29,F,C6,2011,1504.0,7353.0
11138,White,20–29,F,C6,2012,1091.0,7518.0
11139,White,20–29,F,C6,2013,1030.0,7537.0
11140,White,20–29,F,C6,2014,647.0,7761.0
11141,White,20–29,F,C6,2015,684.0,8016.0
11142,White,20–29,F,A2,2010,526.0,1193.0
11143,White,20–29,F,A2,2011,455.0,1230.0
11144,White,20–29,F,A2,2012,485.0,1227.0
11145,White,20–29,F,A2,2013,363.0,1183.0
11146,White,20–29,F,A2,2014,276.0,1187.0
11147,White,20–29,F,A2,2015,314.0,1155.0
11148,White,20–29,F,A6,2010,948.0,5865.0
11149,White,20–29,F,A6,2011,865.0,6143.0
11150,White,20–29,F,A6,2012,809.0,6071.0
11151,White,20–29,F,A6,2013,737.0,5854.0
11152,White,20–29,F,A6,2014,729.0,5817.0
11153,White,20–29,F,A6,2015,623.0,5621.0
11154,White,20–29,F,F3,2010,1606.0,10286.0
11155,White,20–29,F,F3,2011,1798.0,10500.0
11156,White,20–29,F,F3,2012,1880.0,10549.0
11157,White,20–29,F,F3,2013,1513.0,10520.0
11158,White,20–29,F,F3,2014,1466.0,10391.0
11159,White,20–29,F,F3,2015,1526.0,10463.0
11160,White,20–29,F,G2,2010,1037.0,5048.0
11161,White,20–29,F,G2,2011,979.0,5190.0
11162,White,20–29,F,G2,2012,1183.0,5283.0
11163,White,20–29,F,G2,2013,1263.0,5314.0
11164,White,20–29,F,G2,2014,997.0,5319.0
11165,White,20–29,F,G2,2015,1138.0,5349.0
11166,White,20–29,F,B1,2010,675.0,15744.0
11167,White,20–29,F,B1,2011,569.0,16537.0
11168,White,20–29,F,B1,2012,407.0,15823.0
11169,White,20–29,F,B1,2013,196.0,16034.0
11170,White,20–29,F,B1,2014,0.0,15481.0
11171,White,20–29,F,B1,2015,3.0,14854.0
11172,White,20–29,F,B7,2010,440.0,2881.0
11173,White,20–29,F,B7,2011,683.0,2900.0
11174,White,20–29,F,B7,2012,628.0,2828.0
11175,White,20–29,F,B7,2013,443.0,2766.0
11176,White,20–29,F,B7,2014,383.0,2672.0
11177,White,20–29,F,B7,2015,349.0,2567.0
11178,White,20–29,F,C2,2010,594.0,5245.0
11179,White,20–29,F,C2,2011,512.0,5325.0
11180,White,20–29,F,C2,2012,326.0,5405.0
11181,White,20–29,F,C2,2013,322.0,5373.0
11182,White,20–29,F,C2,2014,352.0,5298.0
11183,White,20–29,F,C2,2015,349.0,5138.0
11184,White,20–29,F,D3,2010,771.0,3788.0
11185,White,20–29,F,D3,2011,671.0,3793.0
11186,White,20–29,F,D3,2012,753.0,3760.0
11187,White,20–29,F,D3,2013,722.0,3745.0
11188,White,20–29,F,D3,2014,644.0,3778.0
11189,White,20–29,F,D3,2015,641.0,3868.0
11190,White,20–29,F,A1,2010,992.0,2641.0
11191,White,20–29,F,A1,2011,1082.0,2654.0
11192,White,20–29,F,A1,2012,1132.0,2666.0
11193,White,20–29,F,A1,2013,880.0,2692.0
11194,White,20–29,F,A1,2014,829.0,2683.0
11195,White,20–29,F,A1,2015,955.0,2689.0
11196,White,20–29,F,D2,2010,1556.0,19706.0
11197,White,20–29,F,D2,2011,1184.0,19793.0
11198,White,20–29,F,D2,2012,1054.0,19672.0
11199,White,20–29,F,D2,2013,1063.0,19668.0
11200,White,20–29,F,D2,2014,960.0,19669.0
11201,White,20–29,F,D2,2015,941.0,19380.0
11202,White,20–29,F,A5,2010,1138.0,12779.0
11203,White,20–29,F,A5,2011,1166.0,13229.0
11204,White,20–29,F,A5,2012,1239.0,13342.0
11205,White,20–29,F,A5,2013,1037.0,13318.0
11206,White,20–29,F,A5,2014,1018.0,13075.0
11207,White,20–29,F,A5,2015,1037.0,12833.0
11220,White,20–29,F,F2,2010,1467.0,4909.0
11221,White,20–29,F,F2,2011,1598.0,4903.0
11222,White,20–29,F,F2,2012,1671.0,4892.0
11223,White,20–29,F,F2,2013,1616.0,4900.0
11224,White,20–29,F,F2,2014,1456.0,4886.0
11225,White,20–29,F,F2,2015,1368.0,4881.0
11226,White,20–29,F,D4,2010,252.0,2087.0
11227,White,20–29,F,D4,2011,333.0,2103.0
11228,White,20–29,F,D4,2012,289.0,2105.0
11229,White,20–29,F,D4,2013,261.0,2141.0
11230,White,20–29,F,D4,2014,357.0,2151.0
11231,White,20–29,F,D4,2015,359.0,2142.0
11232,White,20–29,F,B3,2010,990.0,15220.0
11233,White,20–29,F,B3,2011,1382.0,15429.0
11234,White,20–29,F,B3,2012,1148.0,15829.0
11235,White,20–29,F,B3,2013,1040.0,15543.0
11236,White,20–29,F,B3,2014,702.0,15222.0
11237,White,20–29,F,B3,2015,865.0,14802.0
11238,White,20–29,F,B2,2010,378.0,2369.0
11239,White,20–29,F,B2,2011,542.0,2322.0
11240,White,20–29,F,B2,2012,539.0,2347.0
11241,White,20–29,F,B2,2013,461.0,2386.0
11242,White,20–29,F,B2,2014,283.0,2405.0
11243,White,20–29,F,B2,2015,390.0,2438.0
11244,White,20–29,F,H4,2010,816.0,4199.0
11245,White,20–29,F,H4,2011,790.0,4278.0
11246,White,20–29,F,H4,2012,765.0,4303.0
11247,White,20–29,F,H4,2013,649.0,4350.0
11248,White,20–29,F,H4,2014,559.0,4445.0
11249,White,20–29,F,H4,2015,606.0,4518.0
11250,White,20–29,F,D6,2010,1571.0,7028.0
11251,White,20–29,F,D6,2011,1477.0,7059.0
11252,White,20–29,F,D6,2012,1319.0,7071.0
11253,White,20–29,F,D6,2013,1048.0,7117.0
11254,White,20–29,F,D6,2014,1077.0,7192.0
11255,White,20–29,F,D6,2015,986.0,7155.0
11256,White,20–29,F,B4,2010,1273.0,4525.0
11257,White,20–29,F,B4,2011,1664.0,4593.0
11258,White,20–29,F,B4,2012,1250.0,4541.0
11259,White,20–29,F,B4,2013,929.0,4515.0
11260,White,20–29,F,B4,2014,842.0,4499.0
11261,White,20–29,F,B4,2015,912.0,4599.0
11262,White,20–29,F,G6,2010,1084.0,3901.0
11263,White,20–29,F,G6,2011,1147.0,3887.0
11264,White,20–29,F,G6,2012,1318.0,3948.0
11265,White,20–29,F,G6,2013,1057.0,3932.0
11266,White,20–29,F,G6,2014,1125.0,3937.0
11267,White,20–29,F,G6,2015,888.0,3996.0
11268,White,20–29,F,C8,2010,438.0,1417.0
11269,White,20–29,F,C8,2011,343.0,1401.0
11270,White,20–29,F,C8,2012,344.0,1418.0
11271,White,20–29,F,C8,2013,377.0,1407.0
11272,White,20–29,F,C8,2014,242.0,1446.0
11273,White,20–29,F,C8,2015,310.0,1450.0
11274,White,20–29,F,E7,2010,0.0,3470.0
11275,White,20–29,F,E7,2011,1.0,3526.0
11276,White,20–29,F,E7,2012,1085.0,3581.0
11277,White,20–29,F,E7,2013,1002.0,3587.0
11278,White,20–29,F,E7,2014,868.0,3595.0
11279,White,20–29,F,E7,2015,814.0,3640.0
11280,White,20–29,F,D7,2010,870.0,13245.0
11281,White,20–29,F,D7,2011,668.0,12857.0
11282,White,20–29,F,D7,2012,225.0,12887.0
11283,White,20–29,F,D7,2013,689.0,13039.0
11284,White,20–29,F,D7,2014,838.0,13182.0
11285,White,20–29,F,D7,2015,816.0,13178.0
11286,White,20–29,M,F4,2010,3889.0,9121.0
11287,White,20–29,M,F4,2011,2779.0,9255.0
11288,White,20–29,M,F4,2012,3032.0,9492.0
11289,White,20–29,M,F4,2013,1890.0,9828.0
11290,White,20–29,M,F4,2014,2311.0,10112.0
11291,White,20–29,M,F4,2015,2161.0,10290.0
11292,White,20–29,M,C3,2010,3116.0,45478.0
11293,White,20–29,M,C3,2011,2944.0,45045.0
11294,White,20–29,M,C3,2012,2810.0,45362.0
11295,White,20–29,M,C3,2013,2918.0,45795.0
11296,White,20–29,M,C3,2014,2349.0,47010.0
11297,White,20–29,M,C3,2015,2457.0,48284.0
11298,White,20–29,M,E5,2010,2036.0,5738.0
11299,White,20–29,M,E5,2011,1967.0,5896.0
11300,White,20–29,M,E5,2012,1693.0,5893.0
11301,White,20–29,M,E5,2013,1649.0,6035.0
11302,White,20–29,M,E5,2014,1555.0,6206.0
11303,White,20–29,M,E5,2015,1727.0,6380.0
11304,White,20–29,M,H6,2010,1022.0,5431.0
11305,White,20–29,M,H6,2011,932.0,5676.0
11306,White,20–29,M,H6,2012,823.0,5844.0
11307,White,20–29,M,H6,2013,582.0,6097.0
11308,White,20–29,M,H6,2014,510.0,6069.0
11309,White,20–29,M,H6,2015,498.0,6174.0
11310,White,20–29,M,E4,2010,2336.0,14716.0
11311,White,20–29,M,E4,2011,2495.0,14598.0
11312,White,20–29,M,E4,2012,1732.0,14721.0
11313,White,20–29,M,E4,2013,1224.0,14834.0
11314,White,20–29,M,E4,2014,1228.0,15261.0
11315,White,20–29,M,E4,2015,1348.0,15319.0
11316,White,20–29,M,H1,2010,1803.0,9566.0
11317,White,20–29,M,H1,2011,1712.0,9688.0
11318,White,20–29,M,H1,2012,1698.0,9851.0
11319,White,20–29,M,H1,2013,1320.0,9990.0
11320,White,20–29,M,H1,2014,912.0,10312.0
11321,White,20–29,M,H1,2015,1130.0,10591.0
11322,White,20–29,M,A4,2010,1336.0,2297.0
11323,White,20–29,M,A4,2011,1780.0,2233.0
11324,White,20–29,M,A4,2012,2170.0,2226.0
11325,White,20–29,M,A4,2013,1964.0,2268.0
11326,White,20–29,M,A4,2014,1835.0,2304.0
11327,White,20–29,M,A4,2015,1885.0,2335.0
11328,White,20–29,M,G5,2010,2199.0,6306.0
11329,White,20–29,M,G5,2011,2300.0,6257.0
11330,White,20–29,M,G5,2012,1745.0,6277.0
11331,White,20–29,M,G5,2013,1994.0,6330.0
11332,White,20–29,M,G5,2014,1859.0,6331.0
11333,White,20–29,M,G5,2015,1828.0,6356.0
11334,White,20–29,M,D1,2010,854.0,2764.0
11335,White,20–29,M,D1,2011,1476.0,2757.0
11336,White,20–29,M,D1,2012,1540.0,2736.0
11337,White,20–29,M,D1,2013,980.0,2822.0
11338,White,20–29,M,D1,2014,382.0,2839.0
11339,White,20–29,M,D1,2015,295.0,2785.0
11340,White,20–29,M,A3,2010,1739.0,2790.0
11341,White,20–29,M,A3,2011,1626.0,2733.0
11342,White,20–29,M,A3,2012,1370.0,2787.0
11343,White,20–29,M,A3,2013,1226.0,2754.0
11344,White,20–29,M,A3,2014,996.0,2833.0
11345,White,20–29,M,A3,2015,1120.0,2822.0
11346,White,20–29,M,H5,2010,1507.0,43521.0
11347,White,20–29,M,H5,2011,2116.0,42402.0
11348,White,20–29,M,H5,2012,2535.0,42433.0
11349,White,20–29,M,H5,2013,2174.0,42633.0
11350,White,20–29,M,H5,2014,2233.0,43218.0
11351,White,20–29,M,H5,2015,1960.0,43993.0
11352,White,20–29,M,E1,2010,2020.0,7306.0
11353,White,20–29,M,E1,2011,1725.0,7342.0
11354,White,20–29,M,E1,2012,1430.0,7464.0
11355,White,20–29,M,E1,2013,1473.0,7648.0
11356,White,20–29,M,E1,2014,1150.0,7741.0
11357,White,20–29,M,E1,2015,1516.0,7909.0
11358,White,20–29,M,G3,2010,1736.0,7119.0
11359,White,20–29,M,G3,2011,1900.0,7067.0
11360,White,20–29,M,G3,2012,1991.0,7084.0
11361,White,20–29,M,G3,2013,2348.0,7183.0
11362,White,20–29,M,G3,2014,1899.0,7359.0
11363,White,20–29,M,G3,2015,1766.0,7540.0
11364,White,20–29,M,F1,2010,1183.0,4302.0
11365,White,20–29,M,F1,2011,1874.0,4315.0
11366,White,20–29,M,F1,2012,1549.0,4384.0
11367,White,20–29,M,F1,2013,1233.0,4424.0
11368,White,20–29,M,F1,2014,935.0,4596.0
11369,White,20–29,M,F1,2015,731.0,4717.0
11370,White,20–29,M,B6,2010,2182.0,18831.0
11371,White,20–29,M,B6,2011,3248.0,18640.0
11372,White,20–29,M,B6,2012,3492.0,18577.0
11373,White,20–29,M,B6,2013,2607.0,18679.0
11374,White,20–29,M,B6,2014,1980.0,18946.0
11375,White,20–29,M,B6,2015,2166.0,19313.0
11376,White,20–29,M,B5,2010,1688.0,3336.0
11377,White,20–29,M,B5,2011,2019.0,3274.0
11378,White,20–29,M,B5,2012,1828.0,3225.0
11379,White,20–29,M,B5,2013,1556.0,3185.0
11380,White,20–29,M,B5,2014,1617.0,3170.0
11381,White,20–29,M,B5,2015,1483.0,3203.0
11382,White,20–29,M,A8,2010,1571.0,3336.0
11383,White,20–29,M,A8,2011,1428.0,3371.0
11384,White,20–29,M,A8,2012,1661.0,3415.0
11385,White,20–29,M,A8,2013,1460.0,3474.0
11386,White,20–29,M,A8,2014,1510.0,3422.0
11387,White,20–29,M,A8,2015,1355.0,3403.0
11388,White,20–29,M,G1,2010,1750.0,3859.0
11389,White,20–29,M,G1,2011,1539.0,3904.0
11390,White,20–29,M,G1,2012,1438.0,3943.0
11391,White,20–29,M,G1,2013,1433.0,4029.0
11392,White,20–29,M,G1,2014,1468.0,4129.0
11393,White,20–29,M,G1,2015,1316.0,4156.0
11394,White,20–29,M,G4,2010,1514.0,13421.0
11395,White,20–29,M,G4,2011,1260.0,13445.0
11396,White,20–29,M,G4,2012,1391.0,13562.0
11397,White,20–29,M,G4,2013,1885.0,14009.0
11398,White,20–29,M,G4,2014,2258.0,14125.0
11399,White,20–29,M,G4,2015,2123.0,14194.0
11400,White,20–29,M,C1,2010,1378.0,4087.0
11401,White,20–29,M,C1,2011,1341.0,4049.0
11402,White,20–29,M,C1,2012,1181.0,4041.0
11403,White,20–29,M,C1,2013,1197.0,4021.0
11404,White,20–29,M,C1,2014,908.0,4019.0
11405,White,20–29,M,C1,2015,757.0,4000.0
11406,White,20–29,M,A7,2010,1033.0,2329.0
11407,White,20–29,M,A7,2011,1010.0,2334.0
11408,White,20–29,M,A7,2012,937.0,2347.0
11409,White,20–29,M,A7,2013,831.0,2361.0
11410,White,20–29,M,A7,2014,808.0,2418.0
11411,White,20–29,M,A7,2015,651.0,2392.0
11412,White,20–29,M,D5,2010,1661.0,7098.0
11413,White,20–29,M,D5,2011,1210.0,7063.0
11414,White,20–29,M,D5,2012,1347.0,7063.0
11415,White,20–29,M,D5,2013,1223.0,7112.0
11416,White,20–29,M,D5,2014,898.0,7330.0
11417,White,20–29,M,D5,2015,957.0,7374.0
11418,White,20–29,M,H2,2010,1002.0,2580.0
11419,White,20–29,M,H2,2011,878.0,2665.0
11420,White,20–29,M,H2,2012,759.0,2658.0
11421,White,20–29,M,H2,2013,756.0,2690.0
11422,White,20–29,M,H2,2014,571.0,2728.0
11423,White,20–29,M,H2,2015,705.0,2746.0
11424,White,20–29,M,H3,2010,1309.0,8984.0
11425,White,20–29,M,H3,2011,1778.0,9036.0
11426,White,20–29,M,H3,2012,1718.0,9267.0
11427,White,20–29,M,H3,2013,1396.0,9711.0
11428,White,20–29,M,H3,2014,936.0,10210.0
11429,White,20–29,M,H3,2015,1100.0,10521.0
11430,White,20–29,M,C7,2010,1100.0,14981.0
11431,White,20–29,M,C7,2011,1171.0,14320.0
11432,White,20–29,M,C7,2012,1071.0,13885.0
11433,White,20–29,M,C7,2013,752.0,14112.0
11434,White,20–29,M,C7,2014,599.0,14127.0
11435,White,20–29,M,C7,2015,612.0,14307.0
11436,White,20–29,M,E6,2010,1492.0,7847.0
11437,White,20–29,M,E6,2011,1713.0,7867.0
11438,White,20–29,M,E6,2012,1588.0,8069.0
11439,White,20–29,M,E6,2013,1337.0,8291.0
11440,White,20–29,M,E6,2014,1166.0,8780.0
11441,White,20–29,M,E6,2015,1020.0,8970.0
11442,White,20–29,M,C5,2010,875.0,3755.0
11443,White,20–29,M,C5,2011,920.0,3647.0
11444,White,20–29,M,C5,2012,605.0,3595.0
11445,White,20–29,M,C5,2013,639.0,3556.0
11446,White,20–29,M,C5,2014,443.0,3619.0
11447,White,20–29,M,C5,2015,474.0,3564.0
11448,White,20–29,M,B8,2010,2033.0,6064.0
11449,White,20–29,M,B8,2011,2404.0,6288.0
11450,White,20–29,M,B8,2012,2288.0,6547.0
11451,White,20–29,M,B8,2013,2268.0,6690.0
11452,White,20–29,M,B8,2014,1860.0,6723.0
11453,White,20–29,M,B8,2015,1861.0,6649.0
11454,White,20–29,M,E3,2010,2351.0,6598.0
11455,White,20–29,M,E3,2011,2497.0,6550.0
11456,White,20–29,M,E3,2012,1604.0,6590.0
11457,White,20–29,M,E3,2013,1195.0,6618.0
11458,White,20–29,M,E3,2014,1073.0,6748.0
11459,White,20–29,M,E3,2015,1456.0,6843.0
11460,White,20–29,M,F5,2010,3764.0,10722.0
11461,White,20–29,M,F5,2011,3293.0,10642.0
11462,White,20–29,M,F5,2012,3328.0,10891.0
11463,White,20–29,M,F5,2013,3149.0,11073.0
11464,White,20–29,M,F5,2014,2788.0,11325.0
11465,White,20–29,M,F5,2015,2645.0,11680.0
11466,White,20–29,M,E2,2010,1389.0,4110.0
11467,White,20–29,M,E2,2011,1189.0,4182.0
11468,White,20–29,M,E2,2012,802.0,4239.0
11469,White,20–29,M,E2,2013,716.0,4414.0
11470,White,20–29,M,E2,2014,968.0,4453.0
11471,White,20–29,M,E2,2015,1373.0,4505.0
11472,White,20–29,M,C4,2010,988.0,3910.0
11473,White,20–29,M,C4,2011,1134.0,3819.0
11474,White,20–29,M,C4,2012,1102.0,3855.0
11475,White,20–29,M,C4,2013,806.0,3910.0
11476,White,20–29,M,C4,2014,617.0,3976.0
11477,White,20–29,M,C4,2015,954.0,4140.0
11478,White,20–29,M,C6,2010,2318.0,7583.0
11479,White,20–29,M,C6,2011,2300.0,7554.0
11480,White,20–29,M,C6,2012,1654.0,7691.0
11481,White,20–29,M,C6,2013,1646.0,7783.0
11482,White,20–29,M,C6,2014,1024.0,7970.0
11483,White,20–29,M,C6,2015,987.0,8230.0
11484,White,20–29,M,A2,2010,764.0,1377.0
11485,White,20–29,M,A2,2011,822.0,1365.0
11486,White,20–29,M,A2,2012,729.0,1381.0
11487,White,20–29,M,A2,2013,582.0,1403.0
11488,White,20–29,M,A2,2014,456.0,1426.0
11489,White,20–29,M,A2,2015,554.0,1442.0
11490,White,20–29,M,A6,2010,1520.0,7875.0
11491,White,20–29,M,A6,2011,1464.0,8323.0
11492,White,20–29,M,A6,2012,1381.0,9162.0
11493,White,20–29,M,A6,2013,1075.0,9107.0
11494,White,20–29,M,A6,2014,1068.0,9105.0
11495,White,20–29,M,A6,2015,1000.0,8897.0
11496,White,20–29,M,F3,2010,2646.0,11288.0
11497,White,20–29,M,F3,2011,2865.0,11377.0
11498,White,20–29,M,F3,2012,3106.0,11496.0
11499,White,20–29,M,F3,2013,2450.0,11498.0
11500,White,20–29,M,F3,2014,2217.0,11572.0
11501,White,20–29,M,F3,2015,2231.0,11652.0
11502,White,20–29,M,G2,2010,1620.0,5214.0
11503,White,20–29,M,G2,2011,1619.0,5264.0
11504,White,20–29,M,G2,2012,1900.0,5347.0
11505,White,20–29,M,G2,2013,1828.0,5429.0
11506,White,20–29,M,G2,2014,1632.0,5509.0
11507,White,20–29,M,G2,2015,1782.0,5667.0
11508,White,20–29,M,B1,2010,1182.0,18873.0
11509,White,20–29,M,B1,2011,1135.0,19422.0
11510,White,20–29,M,B1,2012,697.0,19705.0
11511,White,20–29,M,B1,2013,357.0,20820.0
11512,White,20–29,M,B1,2014,0.0,20334.0
11513,White,20–29,M,B1,2015,2.0,19670.0
11514,White,20–29,M,B7,2010,702.0,3130.0
11515,White,20–29,M,B7,2011,1217.0,3094.0
11516,White,20–29,M,B7,2012,1006.0,2955.0
11517,White,20–29,M,B7,2013,685.0,2875.0
11518,White,20–29,M,B7,2014,424.0,2778.0
11519,White,20–29,M,B7,2015,502.0,2712.0
11520,White,20–29,M,C2,2010,1104.0,6158.0
11521,White,20–29,M,C2,2011,947.0,6337.0
11522,White,20–29,M,C2,2012,669.0,6457.0
11523,White,20–29,M,C2,2013,633.0,6527.0
11524,White,20–29,M,C2,2014,585.0,6530.0
11525,White,20–29,M,C2,2015,477.0,6422.0
11526,White,20–29,M,D3,2010,1088.0,3622.0
11527,White,20–29,M,D3,2011,955.0,3666.0
11528,White,20–29,M,D3,2012,1050.0,3716.0
